filename,width,height,class,xmin,ymin,xmax,ymax,label
fr3187.jpg,1920,1080,ovr_mirror,414,72,1589,1020,5
fr3197.jpg,1920,1080,ovr_mirror,441,70,1586,1030,5
fr3213.jpg,1920,1080,ovr_mirror,446,65,1571,1025,5
fr323.jpg,1920,1080,headlamp,47,284,294,608,3
fr323.jpg,1920,1080,headlamp,1338,258,1658,593,3
fr323.jpg,1920,1080,front_grill,294,413,1341,716,2
fr3239.jpg,1920,1080,ovr_mirror,426,82,1571,1007,5
fr3247.jpg,1920,1080,ovr_mirror,409,97,1591,1025,5
fr3255.jpg,1920,1080,ovr_mirror,406,85,1549,1027,5
fr3259.jpg,1920,1080,ovr_mirror,431,85,1561,1020,5
fr331.jpg,1920,1080,front_grill,238,411,1276,687,2
fr331.jpg,1920,1080,headlamp,1279,266,1614,593,3
fr331.jpg,1920,1080,headlamp,32,272,232,587,3
fr337.jpg,1920,1080,headlamp,23,261,232,561,3
fr337.jpg,1920,1080,headlamp,1235,275,1588,655,3
fr337.jpg,1920,1080,front_grill,226,391,1235,700,2
fr3391.jpg,1920,1080,parking_button,836,455,1036,660,6
fr3395.jpg,1920,1080,parking_button,831,460,1046,642,6
fr3403.jpg,1920,1080,parking_button,829,442,1031,645,6
fr3415.jpg,1920,1080,parking_button,826,430,1031,622,6
fr3425.jpg,1920,1080,parking_button,836,417,1029,625,6
fr343.jpg,1920,1080,front_grill,182,368,1191,677,2
fr343.jpg,1920,1080,headlamp,1200,252,1561,587,3
fr343.jpg,1920,1080,headlamp,3,231,197,540,3
fr3431.jpg,1920,1080,parking_button,834,420,1034,627,6
fr3433.jpg,1920,1080,parking_button,831,407,1034,615,6
fr3437.jpg,1920,1080,parking_button,829,407,1039,615,6
fr3441.jpg,1920,1080,parking_button,824,400,1026,602,6
fr3449.jpg,1920,1080,parking_button,834,402,1051,582,6
fr3451.jpg,1920,1080,parking_button,881,425,1006,555,6
fr3455.jpg,1920,1080,parking_button,881,407,1009,537,6
fr3461.jpg,1920,1080,parking_button,879,387,1009,517,6
fr3465.jpg,1920,1080,parking_button,879,377,1001,500,6
fr3473.jpg,1920,1080,parking_button,879,372,991,485,6
fr3477.jpg,1920,1080,parking_button,876,377,996,485,6
fr3481.jpg,1920,1080,parking_button,886,377,1019,490,6
fr3485.jpg,1920,1080,parking_button,899,387,1006,490,6
fr349.jpg,1920,1080,front_grill,130,354,1139,663,2
fr349.jpg,1920,1080,headlamp,1147,234,1532,566,3
fr349.jpg,1920,1080,headlamp,1,234,126,511,3
fr3493.jpg,1920,1080,parking_button,884,380,1014,487,6
fr3495.jpg,1920,1080,parking_button,889,380,1011,497,6
fr3499.jpg,1920,1080,parking_button,886,385,1001,490,6
fr3503.jpg,1920,1080,parking_button,881,387,989,497,6
fr3507.jpg,1920,1080,parking_button,874,387,989,500,6
fr3511.jpg,1920,1080,parking_button,874,402,1001,492,6
fr3523.jpg,1920,1080,parking_button,879,397,991,507,6
fr353.jpg,1920,1080,front_grill,70,334,1120,669,2
fr353.jpg,1920,1080,headlamp,1108,219,1502,569,3
fr3531.jpg,1920,1080,parking_button,881,395,999,500,6
fr3547.jpg,1920,1080,parking_button,876,397,989,502,6
fr3551.jpg,1920,1080,parking_button,866,390,991,502,6
fr3555.jpg,1920,1080,headlamp,421,272,1727,1060,3
fr3557.jpg,1920,1080,headlamp,394,207,1751,935,3
fr3563.jpg,1920,1080,headlamp,421,35,1859,850,3
fr3567.jpg,1920,1080,headlamp,404,1,1889,822,3
fr3571.jpg,1920,1080,headlamp,444,1,1896,805,3
fr3579.jpg,1920,1080,headlamp,431,1,1891,790,3
fr3591.jpg,1920,1080,headlamp,284,15,1714,872,3
fr3595.jpg,1920,1080,headlamp,226,17,1674,922,3
fr3599.jpg,1920,1080,headlamp,211,22,1639,890,3
fr3609.jpg,1920,1080,headlamp,196,42,1619,840,3
fr361.jpg,1920,1080,front_grill,1,361,1017,728,2
fr361.jpg,1920,1080,headlamp,1014,234,1441,593,3
fr3617.jpg,1920,1080,headlamp,181,47,1596,915,3
fr3621.jpg,1920,1080,headlamp,174,55,1581,892,3
fr363.jpg,1920,1080,front_grill,1,366,997,728,2
fr363.jpg,1920,1080,headlamp,991,252,1435,619,3
fr3651.jpg,1920,1080,headlamp,174,60,1564,947,3
fr3661.jpg,1920,1080,headlamp,124,62,1559,950,3
fr3679.jpg,1920,1080,headlamp,171,92,1591,955,3
fr3689.jpg,1920,1080,ovr_mirror,141,97,1419,1080,5
fr369.jpg,1920,1080,headlamp,939,265,1400,634,3
fr369.jpg,1920,1080,front_grill,3,381,950,716,2
fr3699.jpg,1920,1080,ovr_mirror,176,90,1499,1080,5
fr3703.jpg,1920,1080,ovr_mirror,184,57,1469,1080,5
fr3709.jpg,1920,1080,ovr_mirror,209,77,1474,1080,5
fr3715.jpg,1920,1080,ovr_mirror,194,95,1504,1080,5
fr3723.jpg,1920,1080,ovr_mirror,181,82,1494,1080,5
fr3729.jpg,1920,1080,ovr_mirror,231,87,1464,1080,5
fr3733.jpg,1920,1080,ovr_mirror,204,110,1481,1080,5
fr3739.jpg,1920,1080,ovr_mirror,244,125,1449,1080,5
fr375.jpg,1920,1080,headlamp,873,287,1358,681,3
fr375.jpg,1920,1080,front_grill,1,431,870,743,2
fr3763.jpg,1920,1080,ovr_mirror,199,105,1444,1080,5
fr3767.jpg,1920,1080,ovr_mirror,234,145,1504,1080,5
fr3787.jpg,1920,1080,ovr_mirror,161,140,1431,1080,5
fr3799.jpg,1920,1080,ovr_mirror,211,130,1404,1080,5
fr3807.jpg,1920,1080,ovr_mirror,214,127,1414,1080,5
fr381.jpg,1920,1080,front_grill,3,519,794,875,2
fr381.jpg,1920,1080,front_grill,800,381,1288,766,2
fr3817.jpg,1080,1920,ovr_mirror,86,382,1009,1157,5
fr385.jpg,1920,1080,front_grill,3,590,744,963,2
fr385.jpg,1920,1080,headlamp,747,466,1267,855,3
fr385.jpg,1920,1080,ovr_mirror,1282,58,1438,196,5
fr3855.jpg,1080,1920,ovr_mirror,96,487,989,1225,5
fr3867.jpg,1080,1920,ovr_mirror,39,565,886,1272,5
fr387.jpg,1920,1080,ovr_mirror,1301,126,1457,264,5
fr387.jpg,1920,1080,headlamp,744,546,1264,905,3
fr387.jpg,1920,1080,front_grill,5,658,744,1011,2
fr389.jpg,1920,1080,front_grill,3,684,747,1040,2
fr389.jpg,1920,1080,headlamp,750,587,1282,952,3
fr389.jpg,1920,1080,ovr_mirror,1320,175,1473,308,5
fr3901.jpg,1080,1920,ovr_mirror,79,710,956,1555,5
fr3907.jpg,1080,1920,ovr_mirror,118,747,898,1527,5
fr3917.jpg,1080,1920,ovr_mirror,374,677,1014,1360,5
fr395.jpg,1920,1080,front_grill,1,722,773,1080,2
fr395.jpg,1920,1080,headlamp,776,666,1288,1013,3
fr395.jpg,1920,1080,ovr_mirror,1376,275,1532,411,5
fr3953.jpg,1080,1920,ovr_mirror,336,687,889,1350,5
fr397.jpg,1920,1080,ovr_mirror,1387,302,1546,437,5
fr397.jpg,1920,1080,headlamp,764,690,1308,1055,3
fr397.jpg,1920,1080,front_grill,11,743,758,1080,2
fr3977.jpg,1080,1920,ovr_mirror,304,585,844,1305,5
fr3993.jpg,1080,1920,ovr_mirror,296,600,946,1240,5
fr4001.jpg,1080,1920,ovr_mirror,349,595,956,1232,5
fr4017.jpg,1080,1920,ovr_mirror,156,607,801,1292,5
fr4037.jpg,1080,1920,ovr_mirror,119,610,861,1262,5
fr4063.jpg,1080,1920,ovr_mirror,121,552,916,1247,5
fr4077.jpg,1080,1920,alloy_wheel,684,1060,991,1590,1
fr4077.jpg,1080,1920,rear_camera,176,350,224,390,7
fr4077.jpg,1080,1920,shvs,231,1000,356,1070,8
fr4081.jpg,1080,1920,shvs,214,1005,346,1085,8
fr4081.jpg,1080,1920,alloy_wheel,686,1075,1026,1592,1
fr4081.jpg,1080,1920,rear_camera,181,360,221,392,7
fr4087.jpg,1080,1920,rear_camera,236,365,269,405,7
fr4087.jpg,1080,1920,shvs,249,1020,374,1092,8
fr4087.jpg,1080,1920,alloy_wheel,721,1095,1056,1632,1
fr409.jpg,1920,1080,front_grill,14,784,744,1080,2
fr409.jpg,1920,1080,headlamp,758,784,1264,1072,3
fr409.jpg,1920,1080,ovr_mirror,1367,408,1526,528,5
fr4099.jpg,1080,1920,rear_camera,194,417,229,450,7
fr4099.jpg,1080,1920,shvs,156,1072,279,1147,8
fr4099.jpg,1080,1920,alloy_wheel,624,1167,1014,1730,1
fr4105.jpg,1080,1920,alloy_wheel,611,1197,1011,1725,1
fr4105.jpg,1080,1920,shvs,121,1082,254,1162,8
fr4105.jpg,1080,1920,rear_camera,166,397,209,430,7
fr4109.jpg,1080,1920,rear_camera,144,365,186,402,7
fr4109.jpg,1080,1920,alloy_wheel,591,1177,986,1740,1
fr4109.jpg,1080,1920,shvs,96,1062,226,1147,8
fr4113.jpg,1080,1920,shvs,39,1057,191,1135,8
fr4113.jpg,1080,1920,rear_camera,99,332,141,377,7
fr4113.jpg,1080,1920,alloy_wheel,564,1182,979,1715,1
fr4115.jpg,1080,1920,alloy_wheel,536,1200,961,1762,1
fr4115.jpg,1080,1920,shvs,14,1047,149,1147,8
fr4115.jpg,1080,1920,rear_camera,79,332,114,372,7
fr4119.jpg,1080,1920,rear_camera,24,350,71,390,7
fr4119.jpg,1080,1920,alloy_wheel,484,1207,916,1817,1
fr4119.jpg,1080,1920,shvs,1,1117,76,1172,8
fr413.jpg,1920,1080,ovr_mirror,1348,380,1507,500,5
fr413.jpg,1920,1080,headlamp,729,740,1244,1078,3
fr413.jpg,1920,1080,front_grill,8,755,723,1080,2
fr4135.jpg,1080,1920,alloy_wheel,346,1292,819,1920,1
fr4147.jpg,1080,1920,alloy_wheel,314,1255,779,1920,1
fr4165.jpg,1080,1920,alloy_wheel,189,1255,686,1897,1
fr4175.jpg,1080,1920,alloy_wheel,74,1237,619,1920,1
fr4201.jpg,1080,1920,alloy_wheel,56,1382,661,1920,1
fr4249.jpg,1080,1920,alloy_wheel,1,1357,449,1920,1
fr433.jpg,1920,1080,headlamp,520,658,1053,996,3
fr433.jpg,1920,1080,ovr_mirror,1208,293,1367,422,5
fr4339.jpg,1080,1920,ovr_mirror,824,615,1019,892,5
fr437.jpg,1920,1080,ovr_mirror,1194,290,1358,411,5
fr437.jpg,1920,1080,alloy_wheel,1014,746,1167,1080,1
fr437.jpg,1920,1080,headlamp,485,646,1029,952,3
fr437.jpg,1920,1080,alloy_wheel,1373,425,1432,634,1
fr4395.jpg,1080,1920,ovr_mirror,711,612,956,972,5
fr4407.jpg,1080,1920,ovr_mirror,531,635,814,1020,5
fr4421.jpg,1080,1920,ovr_mirror,184,572,574,962,5
fr443.jpg,1920,1080,alloy_wheel,1429,393,1500,643,1
fr443.jpg,1920,1080,alloy_wheel,1026,711,1194,1080,1
fr443.jpg,1920,1080,headlamp,497,602,1029,925,3
fr443.jpg,1920,1080,ovr_mirror,1235,255,1403,378,5
fr4445.jpg,1080,1920,ovr_mirror,121,445,526,807,5
fr4459.jpg,1080,1920,ovr_mirror,271,585,696,967,5
fr447.jpg,1920,1080,ovr_mirror,1305,199,1476,334,5
fr447.jpg,1920,1080,headlamp,550,534,1085,802,3
fr447.jpg,1920,1080,alloy_wheel,1067,643,1264,1078,1
fr447.jpg,1920,1080,front_grill,3,508,547,902,2
fr447.jpg,1920,1080,alloy_wheel,1505,331,1594,593,1
fr4475.jpg,1080,1920,ovr_mirror,464,665,831,1032,5
fr4487.jpg,1080,1920,ovr_mirror,289,527,694,877,5
fr4499.jpg,1080,1920,ovr_mirror,1,355,416,722,5
fr4499.jpg,1080,1920,alloy_wheel,576,1130,1080,1837,1
fr4509.jpg,1080,1920,alloy_wheel,346,1100,1080,1797,1
fr453.jpg,1920,1080,front_grill,5,443,553,781,2
fr453.jpg,1920,1080,headlamp,555,443,1123,790,3
fr453.jpg,1920,1080,alloy_wheel,1094,587,1291,1063,1
fr453.jpg,1920,1080,alloy_wheel,1567,305,1653,522,1
fr453.jpg,1920,1080,ovr_mirror,1355,128,1523,269,5
fr4537.jpg,1080,1920,alloy_wheel,476,862,1044,1597,1
fr4537.jpg,1080,1920,ovr_mirror,1,90,326,437,5
fr4545.jpg,1080,1920,ovr_mirror,134,132,484,480,5
fr4545.jpg,1080,1920,alloy_wheel,591,890,1080,1570,1
fr4553.jpg,1080,1920,alloy_wheel,576,940,1079,1630,1
fr4553.jpg,1080,1920,ovr_mirror,146,192,494,482,5
fr457.jpg,1920,1080,alloy_wheel,1070,549,1273,1016,1
fr457.jpg,1920,1080,alloy_wheel,1570,243,1653,493,1
fr457.jpg,1920,1080,ovr_mirror,1344,96,1520,237,5
fr457.jpg,1920,1080,headlamp,523,413,1076,719,3
fr457.jpg,1920,1080,front_grill,5,405,514,787,2
fr465.jpg,1920,1080,front_grill,8,322,514,687,2
fr465.jpg,1920,1080,headlamp,523,372,1067,631,3
fr465.jpg,1920,1080,alloy_wheel,1070,463,1297,958,1
fr465.jpg,1920,1080,ovr_mirror,1367,1,1561,131,5
fr465.jpg,1920,1080,alloy_wheel,1620,131,1738,408,1
fr471.jpg,1920,1080,alloy_wheel,1642,88,1760,365,1
fr471.jpg,1920,1080,alloy_wheel,1058,421,1281,908,1
fr471.jpg,1920,1080,headlamp,470,319,1050,596,3
fr471.jpg,1920,1080,front_grill,3,266,467,628,2
fr479.jpg,1920,1080,headlamp,411,249,1003,546,3
fr479.jpg,1920,1080,alloy_wheel,991,361,1267,905,1
fr479.jpg,1920,1080,alloy_wheel,1667,34,1776,328,1
fr485.jpg,1920,1080,headlamp,394,225,991,505,3
fr485.jpg,1920,1080,alloy_wheel,985,349,1270,866,1
fr485.jpg,1920,1080,alloy_wheel,1700,19,1847,331,1
fr485.jpg,1920,1080,front_grill,5,158,388,549,2
fr49.jpg,1920,1080,ovr_mirror,1212,293,1292,381,5
fr49.jpg,1920,1080,ovr_mirror,388,292,482,370,5
fr49.jpg,1920,1080,front_grill,460,584,1073,749,2
fr49.jpg,1920,1080,headlamp,1071,514,1288,686,3
fr49.jpg,1920,1080,headlamp,301,510,464,677,3
fr499.jpg,1920,1080,alloy_wheel,958,499,1303,1005,1
fr499.jpg,1920,1080,headlamp,423,355,1011,596,3
fr499.jpg,1920,1080,ovr_mirror,1458,46,1664,211,5
fr499.jpg,1920,1080,front_grill,53,219,423,608,2
fr5.jpg,1920,1080,front_grill,395,588,1030,783,2
fr5.jpg,1920,1080,headlamp,230,521,397,699,3
fr5.jpg,1920,1080,headlamp,1030,507,1236,718,3
fr505.jpg,1920,1080,alloy_wheel,926,616,1288,1080,1
fr505.jpg,1920,1080,headlamp,388,434,994,678,3
fr505.jpg,1920,1080,front_grill,1,299,370,669,2
fr505.jpg,1920,1080,ovr_mirror,1441,155,1647,319,5
fr51.jpg,1920,1080,headlamp,301,513,467,667,3
fr51.jpg,1920,1080,headlamp,1065,510,1285,690,3
fr51.jpg,1920,1080,front_grill,469,572,1063,749,2
fr51.jpg,1920,1080,ovr_mirror,1210,288,1297,381,5
fr51.jpg,1920,1080,ovr_mirror,392,299,481,363,5
fr515.jpg,1920,1080,headlamp,294,525,917,796,3
fr515.jpg,1920,1080,alloy_wheel,903,708,1238,1080,1
fr515.jpg,1920,1080,ovr_mirror,1391,234,1611,390,5
fr529.jpg,1920,1080,headlamp,241,561,873,811,3
fr529.jpg,1920,1080,alloy_wheel,820,746,1197,1080,1
fr529.jpg,1920,1080,ovr_mirror,1400,258,1603,422,5
fr53.jpg,1920,1080,ovr_mirror,390,297,479,361,5
fr53.jpg,1920,1080,ovr_mirror,1212,288,1297,381,5
fr53.jpg,1920,1080,front_grill,468,571,1071,738,2
fr53.jpg,1920,1080,headlamp,1070,502,1278,676,3
fr53.jpg,1920,1080,headlamp,305,501,468,671,3
fr541.jpg,1920,1080,ovr_mirror,1408,125,1650,290,5
fr541.jpg,1920,1080,alloy_wheel,755,593,1220,1080,1
fr541.jpg,1920,1080,headlamp,229,396,847,678,3
fr543.jpg,1920,1080,headlamp,258,405,850,640,3
fr543.jpg,1920,1080,alloy_wheel,826,584,1241,1080,1
fr543.jpg,1920,1080,front_grill,1,211,229,593,2
fr543.jpg,1920,1080,ovr_mirror,1455,111,1679,284,5
fr551.jpg,1920,1080,ovr_mirror,1635,102,1885,281,5
fr551.jpg,1920,1080,alloy_wheel,944,602,1364,1080,1
fr551.jpg,1920,1080,headlamp,382,352,967,631,3
fr551.jpg,1920,1080,front_grill,161,172,382,581,2
fr565.jpg,1920,1080,headlamp,135,419,717,699,3
fr565.jpg,1920,1080,alloy_wheel,705,640,1179,1080,1
fr565.jpg,1920,1080,ovr_mirror,1420,161,1679,340,5
fr569.jpg,1920,1080,ovr_mirror,1288,184,1550,405,5
fr569.jpg,1920,1080,alloy_wheel,564,666,1055,1080,1
fr569.jpg,1920,1080,headlamp,5,443,594,737,3
fr577.jpg,1920,1080,alloy_wheel,397,666,888,1080,1
fr577.jpg,1920,1080,ovr_mirror,1138,199,1376,396,5
fr577.jpg,1920,1080,headlamp,1,434,455,702,3
fr583.jpg,1920,1080,headlamp,1,425,403,708,3
fr583.jpg,1920,1080,alloy_wheel,323,678,850,1080,1
fr583.jpg,1920,1080,ovr_mirror,1079,234,1338,411,5
fr601.jpg,1920,1080,headlamp,1,384,376,652,3
fr601.jpg,1920,1080,alloy_wheel,308,637,832,1080,1
fr601.jpg,1920,1080,ovr_mirror,1058,231,1282,422,5
fr615.jpg,1920,1080,ovr_mirror,1050,278,1291,490,5
fr615.jpg,1920,1080,alloy_wheel,314,684,823,1080,1
fr615.jpg,1920,1080,headlamp,1,416,403,640,3
fr627.jpg,1920,1080,alloy_wheel,197,687,732,1080,1
fr627.jpg,1920,1080,headlamp,1,434,288,684,3
fr627.jpg,1920,1080,ovr_mirror,961,319,1194,493,5
fr639.jpg,1920,1080,alloy_wheel,91,693,626,1080,1
fr639.jpg,1920,1080,alloy_wheel,1758,661,1920,1022,1
fr639.jpg,1920,1080,ovr_mirror,847,299,1076,508,5
fr645.jpg,1920,1080,ovr_mirror,803,302,1026,493,5
fr645.jpg,1920,1080,alloy_wheel,76,681,629,1080,1
fr645.jpg,1920,1080,alloy_wheel,1720,637,1920,999,1
fr649.jpg,1920,1080,alloy_wheel,1670,611,1914,987,1
fr649.jpg,1920,1080,alloy_wheel,20,693,561,1080,1
fr649.jpg,1920,1080,ovr_mirror,761,302,994,487,5
fr659.jpg,1920,1080,ovr_mirror,655,290,888,475,5
fr659.jpg,1920,1080,alloy_wheel,1517,584,1838,940,1
fr659.jpg,1920,1080,alloy_wheel,1,690,458,1080,1
fr687.jpg,1920,1080,alloy_wheel,29,640,544,1080,1
fr687.jpg,1920,1080,alloy_wheel,1632,608,1914,925,1
fr687.jpg,1920,1080,ovr_mirror,732,272,970,469,5
fr695.jpg,1920,1080,alloy_wheel,144,663,638,1080,1
fr695.jpg,1920,1080,ovr_mirror,838,281,1047,466,5
fr695.jpg,1920,1080,alloy_wheel,1758,619,1920,946,1
fr727.jpg,1920,1080,alloy_wheel,129,611,703,1080,1
fr727.jpg,1920,1080,ovr_mirror,870,202,1108,402,5
fr731.jpg,1920,1080,ovr_mirror,850,190,1108,408,5
fr731.jpg,1920,1080,alloy_wheel,138,611,685,1080,1
fr735.jpg,1920,1080,alloy_wheel,91,616,641,1080,1
fr735.jpg,1920,1080,ovr_mirror,838,205,1085,419,5
fr743.jpg,1920,1080,alloy_wheel,11,675,558,1080,1
fr743.jpg,1920,1080,ovr_mirror,764,216,1017,458,5
fr75.jpg,1920,1080,front_grill,434,523,1029,716,2
fr75.jpg,1920,1080,headlamp,1029,467,1247,642,3
fr75.jpg,1920,1080,headlamp,288,464,434,642,3
fr75.jpg,1920,1080,ovr_mirror,1179,257,1275,342,5
fr75.jpg,1920,1080,ovr_mirror,380,255,466,333,5
fr765.jpg,1920,1080,ovr_mirror,1026,119,1282,337,5
fr765.jpg,1920,1080,alloy_wheel,314,513,841,969,1
fr765.jpg,1920,1080,headlamp,3,255,323,484,3
fr769.jpg,1920,1080,headlamp,120,258,423,463,3
fr769.jpg,1920,1080,alloy_wheel,441,505,923,955,1
fr769.jpg,1920,1080,ovr_mirror,1138,111,1373,331,5
fr785.jpg,1920,1080,ovr_mirror,999,230,1244,462,5
fr785.jpg,1920,1080,alloy_wheel,291,635,814,1080,1
fr785.jpg,1920,1080,headlamp,4,360,296,577,3
fr819.jpg,1920,1080,ovr_mirror,488,393,711,622,5
fr83.jpg,1920,1080,headlamp,408,518,1001,694,3
fr83.jpg,1920,1080,headlamp,1005,455,1218,623,3
fr83.jpg,1920,1080,headlamp,256,451,406,616,3
fr83.jpg,1920,1080,ovr_mirror,356,240,447,318,5
fr83.jpg,1920,1080,ovr_mirror,1164,240,1247,327,5
fr841.jpg,1920,1080,ovr_mirror,509,355,734,600,5
fr85.jpg,1920,1080,ovr_mirror,1166,242,1247,329,5
fr85.jpg,1920,1080,ovr_mirror,358,240,443,310,5
fr85.jpg,1920,1080,front_grill,410,520,993,701,2
fr85.jpg,1920,1080,headlamp,999,458,1218,633,3
fr85.jpg,1920,1080,headlamp,251,457,406,627,3
fr857.jpg,1920,1080,ovr_mirror,167,269,385,502,5
fr865.jpg,1920,1080,alloy_wheel,1408,663,1811,1075,1
fr873.jpg,1920,1080,alloy_wheel,1117,646,1538,1072,1
fr883.jpg,1920,1080,alloy_wheel,894,590,1355,1055,1
fr887.jpg,1920,1080,alloy_wheel,853,575,1300,1037,1
fr901.jpg,1920,1080,alloy_wheel,997,528,1479,966,1
fr917.jpg,1920,1080,alloy_wheel,1108,569,1582,1028,1
fr945.jpg,1920,1080,alloy_wheel,888,561,1379,1016,1
fr951.jpg,1920,1080,alloy_wheel,788,596,1255,1080,1
